Ethnicity,Geographical-union Name 
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
"White, non-Hispanic",New England
